audio_path,reference,whisper_text,seamless_m4t_text,wav2vec2_text,whisper_wer,whisper_cer,seamless_m4t_wer,seamless_m4t_cer,wav2vec2_wer,wav2vec2_cer,error
/content/2/cv-other-test/cv-other-test/sample-000101.mp3,but there was something there in his heart that wouldn't allow him to do so, but there was something there in his heart that wouldn't allow him to do so.,but there was something there in his heart that wouldn't allow him to do so.,but there was something there in his heart that wouldn't alow him to do so,0.06666666666666667,0.013333333333333334,0.06666666666666667,0.013333333333333334,0.06666666666666667,0.013333333333333334,
/content/2/cv-other-test/cv-other-test/sample-000102.mp3,the rest of you get in here and riot, the rest of you get in here and riot.,the rest of you get in here and riot!,the rest of you get in here and ryot,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.027777777777777776,0.1111111111111111,0.027777777777777776,
/content/2/cv-other-test/cv-other-test/sample-000103.mp3,i left my father my mother and the town castle behind," i left my father, my mother, in the town castle behind.","i left my father, my mother, and the town castle behind.",i live by father my mother in the town castle behind,0.36363636363636365,0.09433962264150944,0.2727272727272727,0.05660377358490566,0.2727272727272727,0.11320754716981132,
/content/2/cv-other-test/cv-other-test/sample-000104.mp3,she spoke swedish he spoke spanish," she spoke swedish, he spoke spanish.","she spoke swedish, he spoke spanish.",she spokes swedish she spokes spanish,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.058823529411764705,0.5,0.08823529411764706,
/content/2/cv-other-test/cv-other-test/sample-000105.mp3,she retired to a big comfy couch in the corner of the hall, she retired to a big comfai couch in the corner of the hall.,she retired to a big comfortable couch in the corner of the hall.,she retired to a big compile couch in the corner of the hal,0.15384615384615385,0.05172413793103448,0.15384615384615385,0.13793103448275862,0.15384615384615385,0.08620689655172414,
/content/2/cv-other-test/cv-other-test/sample-000106.mp3,what did he buy a paper for, what did he buy a paper for?,why did he buy a paper for?,what did he buy a paper for,0.14285714285714285,0.037037037037037035,0.2857142857142857,0.1111111111111111,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000107.mp3,i want to book a restaurant for  people, i want to book a restaurant for nine people.,i want to book a restaurant for nine people.,i want to bok a restaurant for nine people,0.25,0.1282051282051282,0.25,0.1282051282051282,0.25,0.1282051282051282,
/content/2/cv-other-test/cv-other-test/sample-000108.mp3,we'll have some lunch and you can tell me everything, we'll have some lunch and you can tell me everything.,we'll have some lunch and you can tell me everything.,we'l have some lunch and you can tel me everything,0.1,0.019230769230769232,0.1,0.019230769230769232,0.2,0.038461538461538464,
/content/2/cv-other-test/cv-other-test/sample-000109.mp3,mother is coming with us on the train, mother is coming with us on the tree.,mother is coming with us on the train.,mother's coming with us on the tre,0.125,0.08108108108108109,0.125,0.02702702702702703,0.375,0.13513513513513514,
/content/2/cv-other-test/cv-other-test/sample-000110.mp3,don't let them get away, don't let them get away.,don't let them get away!,don't let them get aware,0.2,0.043478260869565216,0.2,0.043478260869565216,0.2,0.08695652173913043,
/content/2/cv-other-test/cv-other-test/sample-000111.mp3,but the tradition also says that we should believe the messages of the desert, but the tradition also says that we should believe the message of the desert.,but the tradition also says that we should believe the messages of the desert.,but the tradition also ses that we should believe the mesage of the desert,0.14285714285714285,0.025974025974025976,0.07142857142857142,0.012987012987012988,0.14285714285714285,0.05194805194805195,
/content/2/cv-other-test/cv-other-test/sample-000112.mp3,never mind about that, they remind about us.,never mind about that.,never mind about that,0.75,0.42857142857142855,0.25,0.047619047619047616,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000113.mp3,one of us is going to jail, one of us is going to jail,one of us is going to jail!,one of us is going to jail,0.0,0.0,0.14285714285714285,0.038461538461538464,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000114.mp3,he wasn't as good as i was expecting, he wasn't as good as i was expecting.,he wasn't as good as i was expecting.,he wasn't as god as i was expecting,0.125,0.027777777777777776,0.125,0.027777777777777776,0.125,0.027777777777777776,
/content/2/cv-other-test/cv-other-test/sample-000115.mp3,everything in life is an omen said the englishman now closing the journal he was reading, and i don't think its art is an old gun.,what i think is not is a omen.,her finger snacp is an olen,1.0,0.7727272727272727,0.9375,0.7727272727272727,0.875,0.7840909090909091,
/content/2/cv-other-test/cv-other-test/sample-000116.mp3,the greatest yarn ever written by anybody, the greatest yarn ever written by anybody.,the greatest yarn ever written by anybody.,the greatest young ever writen by anybody,0.14285714285714285,0.024390243902439025,0.14285714285714285,0.024390243902439025,0.2857142857142857,0.0975609756097561,
/content/2/cv-other-test/cv-other-test/sample-000117.mp3,however the article is written poorly and incomprehensibly," however, the article is written poorly and incomprehensibly.","however, the article is written poorly and incomprehensibly.",however the article is writen porly and incomprehensibly,0.25,0.034482758620689655,0.25,0.034482758620689655,0.25,0.034482758620689655,
/content/2/cv-other-test/cv-other-test/sample-000118.mp3,that's why i keep losing, that is why i keep losing.,that's why i keep losing.,that is why i kep losing,0.6,0.125,0.2,0.041666666666666664,0.6,0.125,
/content/2/cv-other-test/cv-other-test/sample-000119.mp3,and he decided he would go to see the chiefs of the tribes, and he decided he would go to see the chiefs of the product.,and he decided he would go to see the chiefs of the tribes.,and he decided he would go to se the chiefs of the tribes,0.07692307692307693,0.1206896551724138,0.07692307692307693,0.017241379310344827,0.07692307692307693,0.017241379310344827,
/content/2/cv-other-test/cv-other-test/sample-000120.mp3,in one he had read that many years ago a famous arabian alchemist had visited europe," in one, he had read that many years ago a famous arabian alchemist had visited europe.","in one he had read that, many years ago, a famous arab alchemist had visited europe.",in one he had read that many years ago a famous arabian alchemist had visited europe,0.125,0.023809523809523808,0.25,0.07142857142857142,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000121.mp3,at most they thought that another meteorite had descended," i must, they do that no matter what they had descended.","most, they told another meteorite that had descended.",mus they to thanothe metory at the sandi,0.8888888888888888,0.43859649122807015,0.6666666666666666,0.3508771929824561,0.8888888888888888,0.47368421052631576,
/content/2/cv-other-test/cv-other-test/sample-000122.mp3,replace the ts in tim tebow's name with any other consonant to get a star wars character, replace the t's in tim teebo's name with any other consonant to get a star wars character.,replace the ts in tim tebow's name with any other consonant to get a star wars character,replace the teas in tim pibo's name with any other consonant to get a star wars character,0.17647058823529413,0.045454545454545456,0.0,0.0,0.11764705882352941,0.056818181818181816,
/content/2/cv-other-test/cv-other-test/sample-000123.mp3,the marsh will freeze when cold enough, the marsh will freeze when cold enough.,the marsh will freeze when cold enough.,the marsh wil freze when cold enough,0.14285714285714285,0.02631578947368421,0.14285714285714285,0.02631578947368421,0.2857142857142857,0.05263157894736842,
/content/2/cv-other-test/cv-other-test/sample-000124.mp3,immediately after the robbers left the bank the police were informed," immediately after the robbers left, the bank, the police were informed.","immediately after the robbers left the bank, the police were informed.",imediately after the robers left the bank the police were informed,0.2727272727272727,0.04411764705882353,0.18181818181818182,0.029411764705882353,0.18181818181818182,0.029411764705882353,
/content/2/cv-other-test/cv-other-test/sample-000125.mp3,that night there was another jetting out of gas from the distant planet, that night there was another jetting out of course from the distant planet.,"that night, there was another jetting out of gas from the distant planet.",that night there was another jeting out of gas from the distant plonet,0.15384615384615385,0.08450704225352113,0.15384615384615385,0.028169014084507043,0.15384615384615385,0.028169014084507043,
/content/2/cv-other-test/cv-other-test/sample-000126.mp3,don't put yourself out, don't put yourself out.,don't put yourself out.,don't put yourself out,0.25,0.045454545454545456,0.25,0.045454545454545456,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000127.mp3,i accuse this man of being a faker, i accused this man of being a fake.,i accuse this man of being a faker!,i acuse this man of being a faker,0.25,0.058823529411764705,0.125,0.029411764705882353,0.125,0.029411764705882353,
/content/2/cv-other-test/cv-other-test/sample-000128.mp3,i tell you that it's no good, i tell you that it's no good.,i tell you that it's no good.,i tel you that it's no god,0.14285714285714285,0.03571428571428571,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.07142857142857142,
/content/2/cv-other-test/cv-other-test/sample-000129.mp3,charles darwin became famous for his evolutionary theory, charles darwin became famous for his evolutionary theory.,charles darwin became famous for his evolutionary theory.,charles darwin became famous for his evolutionary theory,0.125,0.017857142857142856,0.125,0.017857142857142856,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000130.mp3,just teach me to be the wind for a few moments the boy said," just teach me to be the wind for a few moments, the boy said.","""just teach me to be the wind for a few moments,"" the boy said.",just teach me to be the wind for a few moments the boy said,0.14285714285714285,0.03389830508474576,0.21428571428571427,0.06779661016949153,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000131.mp3,the things that pop up at the last minute, the things that pop up at the last minute.,the things that pop up at the last minute!,the things that pop up at the last minute,0.1111111111111111,0.024390243902439025,0.1111111111111111,0.024390243902439025,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000132.mp3,she could not manage to climb over the fence, she could not manage to climb over the fence.,she could not manage to climb over the fence.,she could not manage to climb over the fence,0.1111111111111111,0.022727272727272728,0.1111111111111111,0.022727272727272728,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000133.mp3,she just called me, should just cold me.,she just called me.,she just cold me,0.75,0.4444444444444444,0.25,0.05555555555555555,0.25,0.16666666666666666,
/content/2/cv-other-test/cv-other-test/sample-000134.mp3,instead since i almost always run the same set of apps i pin each of these to the taskbar," instead, since i almost always run the same set of apps, i pin each of these to the test bar.","instead, since i almost always run the same set of apps, i pin each of these to the taskbar.",instead since i almost always run the same set of ubs i pen each of these to the task bar,0.21052631578947367,0.06741573033707865,0.15789473684210525,0.033707865168539325,0.21052631578947367,0.056179775280898875,
/content/2/cv-other-test/cv-other-test/sample-000135.mp3,this president is completely lost, this president is completely lost.,this president is completely lost.,this president is completely lost,0.2,0.030303030303030304,0.2,0.030303030303030304,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000136.mp3,i wished i had a light to smoke by, i wished i had a light to smoke by.,i wished i had a light to smoke by.,i wished i had a light to smoke by,0.1111111111111111,0.029411764705882353,0.1111111111111111,0.029411764705882353,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000137.mp3,listen to the woman, listen to the woman.,listen to the woman.,listen to the woman,0.25,0.05263157894736842,0.25,0.05263157894736842,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000138.mp3,and if you really think about it this is why we are here," and if you really think about it, this is why we are here.","and if you really think about it, this is why we are here.",and if you realy think about it this is why we are here,0.15384615384615385,0.03571428571428571,0.15384615384615385,0.03571428571428571,0.07692307692307693,0.017857142857142856,
/content/2/cv-other-test/cv-other-test/sample-000139.mp3,the boy took out urim and thummim from his bag, the boy took out eurim and thummim from his bag.,the boy took out urim and thummim from his bag.,the boy tok out yurim and thumim from his bag,0.2,0.043478260869565216,0.1,0.021739130434782608,0.3,0.06521739130434782,
/content/2/cv-other-test/cv-other-test/sample-000140.mp3,what's your name he asked, what's your name? he asked.,"""what's your name?"" he asked.",what's your name he asked,0.4,0.08,0.6,0.16,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000141.mp3,it was better than the scent of the hookahs, it was better than the scent of the hawk cuffs.,it was better than the smell of the hookahs,it was beter than the scent of the hokas,0.2222222222222222,0.18604651162790697,0.1111111111111111,0.06976744186046512,0.2222222222222222,0.06976744186046512,
/content/2/cv-other-test/cv-other-test/sample-000142.mp3,is it for humans, is it for humans?,is it for humans?,is it for humans,0.25,0.0625,0.25,0.0625,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000143.mp3,i really hope i can earn a badge for finishing the class, it took him a while to get to do office.,it took him a while to get to the office.,it tok him a while to get to the ofice,1.0,0.7678571428571429,0.9166666666666666,0.75,0.9166666666666666,0.7142857142857143,
/content/2/cv-other-test/cv-other-test/sample-000144.mp3,i like gentle people, go to the location. whoa weили use mega and pizza click click okay come back no,i like young people.,alec genpy,4.0,3.4,0.5,0.35,1.0,0.7,
/content/2/cv-other-test/cv-other-test/sample-000145.mp3,judge debra sent me, judge debra sent me.,judge debra sent me.,judge debra sent me,0.25,0.05263157894736842,0.25,0.05263157894736842,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000146.mp3,i don't think he was any faker not with that face," addressing she was an effector, not with that face.","i don't think he was any faker, not with that face.",i don't think she was any feacher not with that face,0.6363636363636364,0.40816326530612246,0.18181818181818182,0.04081632653061224,0.18181818181818182,0.08163265306122448,
/content/2/cv-other-test/cv-other-test/sample-000147.mp3,the egg's shell is hard and brittle while the interior is sticky on the fingers, the eggs shell is hard and brittle while the interior is sticky on the fingers.,"the egg's shell is hard and fragile, while the interior is sticky on the fingers.",the egs shel is hard and britle while the interior is sticky on the fingers,0.13333333333333333,0.02531645569620253,0.13333333333333333,0.0759493670886076,0.2,0.05063291139240506,
/content/2/cv-other-test/cv-other-test/sample-000148.mp3,since then i haven't been able to get another one, since then i haven't been able to get another one.,since then i haven't been able to get another one.,since then i haven't ben able to get another one,0.1,0.02040816326530612,0.1,0.02040816326530612,0.1,0.02040816326530612,
/content/2/cv-other-test/cv-other-test/sample-000149.mp3,the insurgents gathered sticks and wood, the insurgents gathered sticks and wood.,the insurgents gathered sticks and wood.,the insurgents gathered sticks and wod,0.16666666666666666,0.02564102564102564,0.16666666666666666,0.02564102564102564,0.16666666666666666,0.02564102564102564,
/content/2/cv-other-test/cv-other-test/sample-000150.mp3,the plastic barrier shattered, the plastic barrier shattered.,the plastic barrier shattered.,the plastic barier shatered,0.25,0.034482758620689655,0.25,0.034482758620689655,0.5,0.06896551724137931,
/content/2/cv-other-test/cv-other-test/sample-000151.mp3,when my only child was  she said something that really pissed me off," when my only child was six, she says something that really pissed me off.","when my only child was six, she said something that really pissed me off.",when my only child was siks she said something that realy pisced me of,0.23076923076923078,0.10294117647058823,0.15384615384615385,0.07352941176470588,0.3076923076923077,0.10294117647058823,
/content/2/cv-other-test/cv-other-test/sample-000152.mp3,oxygen is important for us but some bacteria don't need it at all," oxygen is important for us, but some bacteria don't need it at all.","oxygen is important for us, but some bacteria don't need it at all.",oxygen is important for us but some bacteria don't ned it at al,0.15384615384615385,0.03076923076923077,0.15384615384615385,0.03076923076923077,0.15384615384615385,0.03076923076923077,
/content/2/cv-other-test/cv-other-test/sample-000153.mp3,will you come here, will you come here?,will you come here?,wil you come here,0.25,0.05555555555555555,0.25,0.05555555555555555,0.25,0.05555555555555555,
/content/2/cv-other-test/cv-other-test/sample-000154.mp3,the police finally manage to get him out of the park, police finally managed to get another part.,the police finally manage to get him out of the park!,the police finaly managed to get him out of the park,0.6363636363636364,0.34615384615384615,0.09090909090909091,0.019230769230769232,0.18181818181818182,0.038461538461538464,
/content/2/cv-other-test/cv-other-test/sample-000155.mp3,that's about the best description i know, that's about the best description i know.,that's about the best description i know.,that's about the best description i know,0.14285714285714285,0.025,0.14285714285714285,0.025,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000156.mp3,the monk was irritated, the monk was irritated.,the monk was irritated.,the monk was iritated,0.25,0.045454545454545456,0.25,0.045454545454545456,0.25,0.045454545454545456,
/content/2/cv-other-test/cv-other-test/sample-000157.mp3,when will we grow out of fidget spinners, when will we grow out of pig ears? in this penis?,when will we grow out of figs and pennies?,when wil we grow out of fegi and penies,0.625,0.425,0.375,0.275,0.5,0.275,
/content/2/cv-other-test/cv-other-test/sample-000158.mp3,i thought you were gone, i thought you were gone.,i thought you were gone.,i thought you 're gone,0.2,0.043478260869565216,0.2,0.043478260869565216,0.2,0.08695652173913043,
/content/2/cv-other-test/cv-other-test/sample-000159.mp3,he's followed every game and his mouth's watering, he's followed every game and smells watering.,he's followed every game and his mouth is watering.,hes folowed every game and his mouth's watering,0.375,0.1836734693877551,0.375,0.061224489795918366,0.25,0.04081632653061224,
/content/2/cv-other-test/cv-other-test/sample-000160.mp3,but you are forcing me to look at wealth and at horizons i have never known, but you are forcing me to look at the hills and as hovered longs i have never known.,but you are forcing me to look at whales and as horodons i have never known.,but you ofers me to lok at hoils and at horodonts i have never known,0.375,0.21333333333333335,0.25,0.09333333333333334,0.3125,0.24,
/content/2/cv-other-test/cv-other-test/sample-000161.mp3,that's what i was sent down for, that's what i was sent down for.,that's what i was sent down for.,that's what i was send down for,0.14285714285714285,0.03225806451612903,0.14285714285714285,0.03225806451612903,0.14285714285714285,0.03225806451612903,
/content/2/cv-other-test/cv-other-test/sample-000162.mp3,let me tell you what will happen, let me tell you what will happen.,let me tell you what will happen.,let me tel you what wil hapen,0.14285714285714285,0.03125,0.14285714285714285,0.03125,0.42857142857142855,0.09375,
/content/2/cv-other-test/cv-other-test/sample-000163.mp3,hold your nose to keep the smell from disabling your motor functions, hold your nose to keep the smell from disabling your motor functions.,hold your nose to keep the smell from disabling your motor functions.,hold your nose to kep the smel from disabling your motor functions,0.08333333333333333,0.014705882352941176,0.08333333333333333,0.014705882352941176,0.16666666666666666,0.029411764705882353,
/content/2/cv-other-test/cv-other-test/sample-000164.mp3,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him, the guy thought he was lunatic at large and made an unsuccessful attempt to stop him.,the guy thought he was a lunatic on the loose and made an unsuccessful attempt to stop him.,the guy thought he was a lunatic atlarge and made an unacesful atempt to stop him,0.11764705882352941,0.03488372093023256,0.23529411764705882,0.10465116279069768,0.23529411764705882,0.06976744186046512,
/content/2/cv-other-test/cv-other-test/sample-000165.mp3,who's gonna get him, who gonna get him?,who's gonna get him?,whos gona get him,0.5,0.15789473684210525,0.25,0.05263157894736842,0.5,0.10526315789473684,
/content/2/cv-other-test/cv-other-test/sample-000166.mp3,but we've all got to get in there and play, but we are all going to get in there and play.,but we've all got to get in there and play!,but we're al gon to get in there and play,0.4,0.16666666666666666,0.1,0.023809523809523808,0.3,0.07142857142857142,
/content/2/cv-other-test/cv-other-test/sample-000167.mp3,i thought she was dead, i thought she was dead.,i thought she was dead.,i thought she was dead,0.2,0.045454545454545456,0.2,0.045454545454545456,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000168.mp3,rarely have i seen such a collection of poorly motivated simple methods, rarely have i seen such a collection of poorly motivated simple methods.,rarely have i seen such a collection of poorly motivated simple methods.,rarely have i sen such a colection of porly motivated simple methods,0.08333333333333333,0.014084507042253521,0.08333333333333333,0.014084507042253521,0.25,0.04225352112676056,
/content/2/cv-other-test/cv-other-test/sample-000169.mp3,i'm going to go back to doing just what i did before the boy thought, i'm going to go back to doing what i did before. the boy thought.,"i'm going to go back to doing what i did before, the boy thought.",i'm going to go back to doing what i did before the boy thought,0.2,0.10294117647058823,0.2,0.10294117647058823,0.06666666666666667,0.07352941176470588,
/content/2/cv-other-test/cv-other-test/sample-000170.mp3,am i talking too much, am i talking too much?,am i talking too much?,am i talking to much,0.2,0.047619047619047616,0.2,0.047619047619047616,0.2,0.047619047619047616,
/content/2/cv-other-test/cv-other-test/sample-000171.mp3,thought there might be one left over, though there might be one leftover.,though there might be one left over.,though there might be one leftover,0.42857142857142855,0.08333333333333333,0.2857142857142857,0.05555555555555555,0.42857142857142855,0.05555555555555555,
/content/2/cv-other-test/cv-other-test/sample-000172.mp3,and i'm going to insist on his being produced for questioning, and i'm going to insist on his being produced for questioning.,and i am going to insist on his being produced for questioning.,and i'm going to insist on his being produced for questioning,0.09090909090909091,0.01639344262295082,0.2727272727272727,0.04918032786885246,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000173.mp3,you've got the mayor and pullman backed against a wall, you've got the mayor and pullman back against a wall.,you've got the mayor and pullman backed against a wall.,you've got the mayor and polman backed against the wal,0.2,0.05555555555555555,0.1,0.018518518518518517,0.3,0.1111111111111111,
/content/2/cv-other-test/cv-other-test/sample-000174.mp3,to forget his fear of flying he imagined how the stewardess would look like in a bikini," to forget his fear of flying, he imagined how the stuart s would look like in a bikini.","to forget his fear of flying, he imagined how the stewardess would look like in a bikini.",to forget his fear of flying he imagined how the stuardes would lok like in a begining,0.23529411764705882,0.08045977011494253,0.11764705882352941,0.022988505747126436,0.17647058823529413,0.09195402298850575,
/content/2/cv-other-test/cv-other-test/sample-000175.mp3,what is the benefit of the method in terms of identification accuracy, what is the benefit of the method in terms of identification accuracy?,what is the benefit of the method in terms of identification accuracy?,what is the benefit of the method in terms of identification acuracy,0.08333333333333333,0.014492753623188406,0.08333333333333333,0.014492753623188406,0.08333333333333333,0.014492753623188406,
/content/2/cv-other-test/cv-other-test/sample-000176.mp3,these headphones play music very clearly in my ears, this headphones play music very clearly in my ears.,these headphones play music very clearly in my ears.,these headphones play music very clearly in my ears,0.2222222222222222,0.058823529411764705,0.1111111111111111,0.0196078431372549,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000177.mp3,it's good to see you, it's good to see you.,it's good to see you.,it's god to se you,0.2,0.05,0.2,0.05,0.4,0.1,
/content/2/cv-other-test/cv-other-test/sample-000178.mp3,is this the ear you can't hear on, is this the ear you can't hear on?,is this the ear you can't hear on?,is this the year you can't hear on,0.125,0.030303030303030304,0.125,0.030303030303030304,0.125,0.030303030303030304,
/content/2/cv-other-test/cv-other-test/sample-000179.mp3,you're shaking the house down, you're shaking the house down.,you're shaking the house down!,you are shaking the house down,0.2,0.034482758620689655,0.2,0.034482758620689655,0.4,0.06896551724137931,
/content/2/cv-other-test/cv-other-test/sample-000180.mp3,and he knew that egypt was in africa, i'll continue that egypt pulls in africa.,and he knew that egypt was in africa.,i tenue that egypt was in africa,0.625,0.4444444444444444,0.125,0.027777777777777776,0.375,0.2222222222222222,
/content/2/cv-other-test/cv-other-test/sample-000181.mp3,now i too will be one of the women who wait," now, i too will be one of the women who weighed.","now, i too will be one of the women who wait.",now i to wil be one of the women who wait,0.18181818181818182,0.16279069767441862,0.18181818181818182,0.046511627906976744,0.18181818181818182,0.046511627906976744,
/content/2/cv-other-test/cv-other-test/sample-000182.mp3,what kind of a proof is that, what kind of a proof is that?,what kind of proof is that?,what kind of a prof is that,0.14285714285714285,0.03571428571428571,0.2857142857142857,0.10714285714285714,0.14285714285714285,0.03571428571428571,
/content/2/cv-other-test/cv-other-test/sample-000183.mp3,this is no time to give up, this is no time to give up.,this is not time to give up!,this is no time to give up,0.14285714285714285,0.038461538461538464,0.2857142857142857,0.07692307692307693,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000184.mp3,we can describe the object's movement with a differential equation of second order, we can describe the objects movement with a differential equation of the second order.,we can describe the object's movement with a differential equation of the second order.,we can describe the object's movement with a diferential equation of the second order,0.23076923076923078,0.07317073170731707,0.15384615384615385,0.06097560975609756,0.15384615384615385,0.06097560975609756,
/content/2/cv-other-test/cv-other-test/sample-000185.mp3,i used to pitch, i used to pitch.,i used to pitch.,i used to pitch,0.25,0.06666666666666667,0.25,0.06666666666666667,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000186.mp3,can i do something cassie," can i do something, custsey?","can i do something, cassie?",got i do something cusie,0.4,0.24,0.4,0.08,0.4,0.2,
/content/2/cv-other-test/cv-other-test/sample-000187.mp3,was that question rhetorical, what that question rhetorical?,was that question rhetorical?,what that question retorical,0.5,0.10714285714285714,0.25,0.03571428571428571,0.5,0.10714285714285714,
/content/2/cv-other-test/cv-other-test/sample-000188.mp3,albert didn't have a brother, all but didn't have a brother.,albert didn't have a brother.,albert didn't have a brother,0.6,0.17857142857142858,0.2,0.03571428571428571,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000189.mp3,you can't do that to me, you can't do that to me.,you can't do that to me!,you can't do that to me,0.16666666666666666,0.043478260869565216,0.16666666666666666,0.043478260869565216,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000190.mp3,that might be all right, that might be alright.,that might be all right.,that might be al right,0.4,0.13043478260869565,0.2,0.043478260869565216,0.2,0.043478260869565216,
/content/2/cv-other-test/cv-other-test/sample-000191.mp3,your age fits you, your age fits you.,your age fits you.,your eyes fits you,0.25,0.058823529411764705,0.25,0.058823529411764705,0.25,0.17647058823529413,
/content/2/cv-other-test/cv-other-test/sample-000192.mp3,you will spend that hour getting acquainted with marshall bailey, you'll spend that i were getting acquainted with marshall bailey.,you will spend that hour getting acquainted with marshall bailey.,youl spend that hour geting acquainted with marshal bailey,0.5,0.140625,0.1,0.015625,0.4,0.09375,
/content/2/cv-other-test/cv-other-test/sample-000193.mp3,maybe we'd better ask someone the boy suggested, maybe we would better ask someone the boy suggested.,"""maybe we'd better ask someone,"" the boy suggested.",maybe wew'ld beter ask someone the boy sugested,0.375,0.1276595744680851,0.375,0.0851063829787234,0.375,0.0851063829787234,
/content/2/cv-other-test/cv-other-test/sample-000194.mp3,many people are not able to use their first language correctly, many people are not able to use their first,many people are not able to use their first language correctly.,many people are not able to use their first li corecy,0.18181818181818182,0.3064516129032258,0.09090909090909091,0.016129032258064516,0.18181818181818182,0.16129032258064516,
/content/2/cv-other-test/cv-other-test/sample-000195.mp3,everybody quiet and ready for an emergency, everybody quiet and ready for an emergency.,everyone quiet and ready for an emergency.,everybody quiet and ready for an emergency,0.14285714285714285,0.023809523809523808,0.2857142857142857,0.09523809523809523,0.0,0.0,
/content/2/cv-other-test/cv-other-test/sample-000196.mp3,the shower's in there, the showers in there.,the shower's in there.,the showers in there,0.5,0.09523809523809523,0.25,0.047619047619047616,0.25,0.047619047619047616,
/content/2/cv-other-test/cv-other-test/sample-000197.mp3,and a guy named jefferson phillip, and a guy named jefferson philip.,and a guy named jefferson phillip.,and a guy named jeferson philip,0.16666666666666666,0.06060606060606061,0.16666666666666666,0.030303030303030304,0.3333333333333333,0.06060606060606061,
/content/2/cv-other-test/cv-other-test/sample-000198.mp3,if it would save a woman's life, if it would save a woman's life...,if it would save a woman's life,if it would save a woman 's life,0.14285714285714285,0.0967741935483871,0.0,0.0,0.2857142857142857,0.03225806451612903,
/content/2/cv-other-test/cv-other-test/sample-000199.mp3,the morning post is not obstructing justice or hiding criminals, the morning post is not obstructing justice or hiding criminal.,the morning post is not obstructing justice or hiding criminals.,the morning post is not obstructing justice or hiding criminals,0.1,0.015873015873015872,0.1,0.015873015873015872,0.0,0.0,
